,mq,No. Clus,Max clus,Min clus
0,1.2592105263157893,3,7,2
1,1.2592105263157893,3,7,2
2,1.2592105263157893,3,7,2
3,1.2592105263157893,3,7,2
4,1.2270531400966185,3,9,2
5,1.2270531400966185,3,9,2
6,1.2270531400966185,3,9,2
7,1.2270531400966185,3,9,2
8,1.2270531400966185,3,9,2
9,1.2270531400966185,3,9,2
10,1.2270531400966185,3,9,2
11,1.2270531400966185,3,9,2
12,1.2270531400966185,3,9,2
13,1.2270531400966185,3,9,2
14,1.2270531400966185,3,9,2
15,1.2270531400966185,3,9,2
16,1.2270531400966185,3,9,2
17,1.2270531400966185,3,9,2
18,1.2270531400966185,3,9,2
19,1.2270531400966185,3,9,2
20,1.2270531400966185,3,9,2
21,1.2270531400966185,3,9,2
22,1.2270531400966185,3,9,2
23,1.2270531400966185,3,9,2
24,1.2270531400966185,3,9,2
25,1.2270531400966185,3,9,2
26,1.2270531400966185,3,9,2
27,1.2270531400966185,3,9,2
